decision_date,effective_start_date,effective_end_date,window_start_date,window_end_date,window_observations,fund_id,universe,method,solver,one_way_turnover,largest_target_weight,effective_number_of_holdings,equity_sleeve_target_weight,crypto_sleeve_target_weight
2021-07-30,2021-08-02,2021-08-31,2020-01-03,2021-07-30,397,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.015626833711461504,0.2166163113472079,7.987896224408068,,
2021-08-31,2021-09-01,2021-09-30,2020-01-03,2021-08-31,419,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.02123213150206253,0.21554361461439353,8.04475310861366,,
2021-09-30,2021-10-01,2021-10-29,2020-01-03,2021-09-30,440,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.018326320964331344,0.2190726593452598,8.166520160840419,,
2021-10-29,2021-11-01,2021-11-30,2020-01-03,2021-10-29,461,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.045174354016946125,0.220742855654985,8.168069849416103,,
2021-11-30,2021-12-01,2021-12-31,2020-01-03,2021-11-30,482,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.021598403080807377,0.22186175129255126,8.1240943676449,,
2021-12-31,2022-01-03,2022-01-31,2020-01-03,2021-12-31,504,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.04273431145647102,0.2177567689606883,8.295964386437385,,
2022-01-31,2022-02-01,2022-02-28,2020-01-03,2022-01-31,524,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.015497270630004929,0.21491856972130005,8.339413620388598,,
2022-02-28,2022-03-01,2022-03-31,2020-01-03,2022-02-28,543,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.036592936333422824,0.21663721360783386,8.45602671787419,,
2022-03-31,2022-04-01,2022-04-29,2020-01-03,2022-03-31,566,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.03773842783984857,0.21514187526675735,8.437271950028329,,
2022-04-29,2022-05-02,2022-05-31,2020-01-03,2022-04-29,586,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.042677918658738316,0.2145932188660457,8.559000117264828,,
2022-05-31,2022-06-01,2022-06-30,2020-01-03,2022-05-31,607,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.061371918594587654,0.1873502251417487,8.874197710598997,,
2022-06-30,2022-07-01,2022-07-29,2020-01-03,2022-06-30,628,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.04745217293025408,0.1894666152398172,8.866355214574208,,
2022-07-29,2022-08-01,2022-08-31,2020-01-03,2022-07-29,648,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.04258654945617552,0.18916811223147814,8.835658887972011,,
2022-08-31,2022-09-01,2022-09-30,2020-01-03,2022-08-31,671,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.04355045121229948,0.18458614355171393,9.064871294480444,,
2022-09-30,2022-10-03,2022-10-31,2020-01-03,2022-09-30,692,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.043536356828096104,0.18948887945785925,9.01132217289276,,
2022-10-31,2022-11-01,2022-11-30,2020-01-03,2022-10-31,713,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.0585661664947021,0.19251762927679994,8.887898890845074,,
2022-11-30,2022-12-01,2022-12-30,2020-01-03,2022-11-30,734,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.04144334647243863,0.19627701877327602,8.716399597934132,,
2022-12-30,2023-01-03,2023-01-31,2020-01-03,2022-12-30,755,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.01622676647325149,0.19631255803196837,8.691274010654393,,
2023-01-31,2023-02-01,2023-02-28,2020-01-03,2023-01-31,775,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.028930449387271434,0.1937907040087751,8.745284847617175,,
2023-02-28,2023-03-01,2023-03-31,2020-01-03,2023-02-28,794,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.029299001453195556,0.19259477854730322,8.86754523991179,,
2023-03-31,2023-04-03,2023-04-28,2020-01-03,2023-03-31,817,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.023491109437256817,0.19471070371715718,8.839953858602543,,
2023-04-28,2023-05-01,2023-05-31,2020-01-03,2023-04-28,836,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.019785733637285582,0.19629638413001382,8.838646149085776,,
2023-05-31,2023-06-01,2023-06-30,2020-01-03,2023-05-31,858,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.018980992585837856,0.196558147978438,8.780495313573898,,
2023-06-30,2023-07-03,2023-07-31,2020-01-03,2023-06-30,879,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.02137635178646706,0.19763827651215898,8.852147424456117,,
2023-07-31,2023-08-01,2023-08-31,2020-01-03,2023-07-31,899,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.022186043177160848,0.19786655376829113,8.873667214481795,,
2023-08-31,2023-09-01,2023-09-29,2020-01-03,2023-08-31,922,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.02300917736767216,0.1988092667530283,8.844850096363873,,
2023-09-29,2023-10-02,2023-10-31,2020-01-03,2023-09-29,942,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.013262807366119513,0.19985943645497878,8.815503740235089,,
2023-10-31,2023-11-01,2023-11-30,2020-01-03,2023-10-31,964,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.017417798837347988,0.20370407905305463,8.71912596830103,,
2023-11-30,2023-12-01,2023-12-29,2020-01-03,2023-11-30,985,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.028566009998032868,0.1986071719652989,8.783634396480847,,
2020-12-31,2021-01-04,2021-01-29,2020-01-03,2020-12-31,252,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,,0.03927615985117702,45.19180654550715,,
2021-01-29,2021-02-01,2021-02-26,2020-01-03,2021-01-29,271,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.023884821854044766,0.03887260277087274,45.22849054250327,,
2021-02-26,2021-03-01,2021-03-31,2020-01-03,2021-02-26,290,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.04318173561851581,0.038526264487481574,45.27864779674,,
2021-03-31,2021-04-01,2021-04-30,2020-01-03,2021-03-31,313,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.021776783227526048,0.03799945647215047,45.37747681051447,,
2021-04-30,2021-05-03,2021-05-28,2020-01-03,2021-04-30,334,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.0201380754302821,0.03765308179936689,45.40596885697602,,
2021-05-28,2021-06-01,2021-06-30,2020-01-03,2021-05-28,354,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.021153529901802512,0.03723288709494351,45.44095380985167,,
2021-06-30,2021-07-01,2021-07-30,2020-01-03,2021-06-30,376,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.024350085831529672,0.03673996729513908,45.50431859034705,,
2021-07-30,2021-08-02,2021-08-31,2020-01-03,2021-07-30,397,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.019137099148129173,0.03658498596693499,45.484064972702676,,
2021-08-31,2021-09-01,2021-09-30,2020-01-03,2021-08-31,419,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.018286432533833167,0.036121951769915756,45.506861921880734,,
2021-09-30,2021-10-01,2021-10-29,2020-01-03,2021-09-30,440,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.019783383498607275,0.03608722572389326,45.515766353943945,,
2021-10-29,2021-11-01,2021-11-30,2020-01-03,2021-10-29,461,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.03158898884821605,0.03630065680472705,45.530807138019696,,
2021-11-30,2021-12-01,2021-12-31,2020-01-03,2021-11-30,482,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.0306012021209162,0.036547910401287444,45.5123906519877,,
2021-12-31,2022-01-03,2022-01-31,2020-01-03,2021-12-31,504,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.02155768709685192,0.03654400613499229,45.48108142913815,,
2022-01-31,2022-02-01,2022-02-28,2020-01-03,2022-01-31,524,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.0334889037073389,0.0366538595570867,45.48482854780788,,
2022-02-28,2022-03-01,2022-03-31,2020-01-03,2022-02-28,543,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.027217814311328744,0.03719895556235582,45.423847219548186,,
2022-03-31,2022-04-01,2022-04-29,2020-01-03,2022-03-31,566,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.028723050515046082,0.03819559201617222,45.37016857898396,,
2022-04-29,2022-05-02,2022-05-31,2020-01-03,2022-04-29,586,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.03382554737363606,0.03772433454157536,45.47038217729913,,
2022-05-31,2022-06-01,2022-06-30,2020-01-03,2022-05-31,607,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.030894820641166387,0.037399546394609975,45.413419293904454,,
2022-06-30,2022-07-01,2022-07-29,2020-01-03,2022-06-30,628,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.03260358968157455,0.03729788671948633,45.42104014150192,,
2022-07-29,2022-08-01,2022-08-31,2020-01-03,2022-07-29,648,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.032362543901041076,0.03740462419044331,45.407973497504244,,
2022-08-31,2022-09-01,2022-09-30,2020-01-03,2022-08-31,671,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.020085628720785183,0.03695224514456769,45.46558629153109,,
2022-09-30,2022-10-03,2022-10-31,2020-01-03,2022-09-30,692,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.029682304102589777,0.036386692064210274,45.598007532665754,,
2022-10-31,2022-11-01,2022-11-30,2020-01-03,2022-10-31,713,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.0344355526243217,0.03601403257490365,45.72703023547183,,
2022-11-30,2022-12-01,2022-12-30,2020-01-03,2022-11-30,734,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.028381347485855746,0.0360932332587423,45.771393614641106,,
2022-12-30,2023-01-03,2023-01-31,2020-01-03,2022-12-30,755,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.02011633765538575,0.03587648441559185,45.793802044127354,,
2023-01-31,2023-02-01,2023-02-28,2020-01-03,2023-01-31,775,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.03260444465127597,0.03564580875836951,45.82266044531804,,
2023-02-28,2023-03-01,2023-03-31,2020-01-03,2023-02-28,794,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.019422763588855384,0.03567345023317476,45.840889032299046,,
2023-03-31,2023-04-03,2023-04-28,2020-01-03,2023-03-31,817,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.024306625783873007,0.03585833910783256,45.823540911839295,,
2023-04-28,2023-05-01,2023-05-31,2020-01-03,2023-04-28,836,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.019340998854634108,0.0358916707617088,45.83219544647841,,
2023-05-31,2023-06-01,2023-06-30,2020-01-03,2023-05-31,858,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.027370285469031953,0.03594962271163062,45.81259607661875,,
2023-06-30,2023-07-03,2023-07-31,2020-01-03,2023-06-30,879,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.018268456869944542,0.0359814992766112,45.811927333897124,,
2023-07-31,2023-08-01,2023-08-31,2020-01-03,2023-07-31,899,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.021198878771159488,0.03602329437019997,45.822755145742136,,
2023-08-31,2023-09-01,2023-09-29,2020-01-03,2023-08-31,922,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.02165009083984016,0.03600558301964153,45.850833012075135,,
2023-09-29,2023-10-02,2023-10-31,2020-01-03,2023-09-29,942,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.018750491655470013,0.036028442066647515,45.8661655724676,,
2023-10-31,2023-11-01,2023-11-30,2020-01-03,2023-10-31,964,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.02253169390494133,0.03620299887531811,45.89830630824619,,
2023-11-30,2023-12-01,2023-12-29,2020-01-03,2023-11-30,985,equity_risk_parity,Equity,risk_parity,SLSQP_risk_contribution,0.029450770321181777,0.03644591306469897,45.90308251205456,,
