decision_date,effective_start_date,effective_end_date,base_fund_id,fund_id,universe,method,fusion_rule,tilt_strength,one_way_turnover,one_way_active_shift_from_base,largest_target_weight,effective_number_of_holdings,equity_sleeve_target_weight,crypto_sleeve_target_weight,earliest_signal_source_date,latest_signal_source_date,variant_label
2021-06-30,2021-07-01,2021-07-30,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.05270810961429426,0.02614605113387172,0.19899043837898747,8.173052883342287,1.0,0.0,2021-06-29,2021-06-29,Naive Sentiment
2021-07-30,2021-08-02,2021-08-31,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.060965349262911805,0.033055297333644894,0.2430431410639254,7.573336702582906,0.9999999999999997,0.0,2021-07-29,2021-07-29,Naive Sentiment
2021-08-31,2021-09-01,2021-09-30,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.027473385831302134,0.0238467256507428,0.22366200144719217,7.882143626005991,0.9999999999999999,0.0,2021-08-30,2021-08-30,Naive Sentiment
2021-09-30,2021-10-01,2021-10-29,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.03455263114694625,0.0444601187714556,0.22676767480231308,7.926150519791442,1.0,0.0,2021-09-29,2021-09-29,Naive Sentiment
2021-10-29,2021-11-01,2021-11-30,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.06193710354630299,0.011652814147141893,0.21923142761128053,8.190446520868866,0.9999999999999996,0.0,2021-10-28,2021-10-28,Naive Sentiment
2021-11-30,2021-12-01,2021-12-31,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.029563538959625654,0.02809393390626476,0.22283900710289034,7.968164124179175,0.9999999999999997,0.0,2021-11-29,2021-11-29,Naive Sentiment
2021-12-31,2022-01-03,2022-01-31,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.05330513875993401,0.0158406000845844,0.2210750728464497,8.246425385819279,1.0,0.0,2021-12-30,2021-12-30,Naive Sentiment
2022-01-31,2022-02-01,2022-02-28,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.05744836207822647,0.04498408638763226,0.21208670525806567,8.19641139047497,0.9999999999999998,0.0,2022-01-28,2022-01-28,Naive Sentiment
2022-02-28,2022-03-01,2022-03-31,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.059487311540508264,0.01991585910904794,0.22083620129840822,8.44559799936045,0.9999999999999998,0.0,2022-02-25,2022-02-25,Naive Sentiment
2022-03-31,2022-04-01,2022-04-29,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.05762397557810696,0.027492119977520005,0.2109982912930741,8.451294240086806,1.0,0.0,2022-03-30,2022-03-30,Naive Sentiment
2022-04-29,2022-05-02,2022-05-31,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.04875815111222012,0.013537363014243487,0.21796007545192475,8.515067771003189,1.0,0.0,2022-04-28,2022-04-28,Naive Sentiment
2022-05-31,2022-06-01,2022-06-30,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.06890801561776765,0.05237615785474252,0.20561405653774154,8.795463927070504,1.0,0.0,2022-05-27,2022-05-27,Naive Sentiment
2022-06-30,2022-07-01,2022-07-29,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.085274379413536,0.050842590010969295,0.1725921213207315,8.79675470496069,1.0,0.0,2022-06-29,2022-06-29,Naive Sentiment
2022-07-29,2022-08-01,2022-08-31,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.050514435937237624,0.02344477773184162,0.18522964687401114,8.850393838935265,1.0,0.0,2022-07-28,2022-07-28,Naive Sentiment
2022-08-31,2022-09-01,2022-09-30,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.04865031983369119,0.03727720026190487,0.1968213390294609,8.730589910032744,0.9999999999999999,0.0,2022-08-30,2022-08-30,Naive Sentiment
2022-09-30,2022-10-03,2022-10-31,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.05373326505206314,0.033761097259032515,0.19811298224563856,8.710771937558714,1.0,0.0,2022-09-29,2022-09-29,Naive Sentiment
2022-10-31,2022-11-01,2022-11-30,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.057930936009556754,0.024530353339886204,0.18862742772617694,8.867473759414189,0.9999999999999999,0.0,2022-10-28,2022-10-28,Naive Sentiment
2022-11-30,2022-12-01,2022-12-30,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.04594967450983035,0.01808531901874536,0.1980138016090583,8.603643028891629,1.0000000000000002,0.0,2022-11-29,2022-11-29,Naive Sentiment
2022-12-30,2023-01-03,2023-01-31,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.024995041683993816,0.025909895798792184,0.2005206749656481,8.453527172362564,1.0000000000000002,0.0,2022-12-29,2022-12-29,Naive Sentiment
2023-01-31,2023-02-01,2023-02-28,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.03913830896880568,0.02812555325056914,0.1845974789452491,8.726795153149778,1.0000000000000002,0.0,2023-01-30,2023-01-30,Naive Sentiment
2023-02-28,2023-03-01,2023-03-31,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.046190603912632855,0.02079129847228844,0.18545159516094642,8.949337283557078,1.0,0.0,2023-02-27,2023-02-27,Naive Sentiment
2023-03-31,2023-04-03,2023-04-28,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.05755750017042146,0.02994324792803369,0.2049166154247068,8.818287316250043,1.0000000000000002,0.0,2023-03-30,2023-03-30,Naive Sentiment
2023-04-28,2023-05-01,2023-05-31,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.03416542958149364,0.011040373499674107,0.19261740783594902,8.874470899841485,0.9999999999999999,0.0,2023-04-27,2023-04-27,Naive Sentiment
2023-05-31,2023-06-01,2023-06-30,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.04676175798719317,0.03299756302807966,0.19788911168499343,8.513928269404401,1.0,0.0,2023-05-30,2023-05-30,Naive Sentiment
2023-06-30,2023-07-03,2023-07-31,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.04922036945240917,0.05148644435769486,0.1817285432710384,8.824927613186153,0.9999999999999996,0.0,2023-06-29,2023-06-29,Naive Sentiment
2023-07-31,2023-08-01,2023-08-31,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.07144015147280271,0.033323579788548274,0.19825126391201792,8.983336635279407,0.9999999999999998,0.0,2023-07-28,2023-07-28,Naive Sentiment
2023-08-31,2023-09-01,2023-09-29,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.036427427365279694,0.025946527004603023,0.21198160310439726,8.647916927304106,1.0,0.0,2023-08-30,2023-08-30,Naive Sentiment
2023-09-29,2023-10-02,2023-10-31,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.025057667721358343,0.013644786977779157,0.20638451586585183,8.683538985729921,1.0,0.0,2023-09-28,2023-09-28,Naive Sentiment
2023-10-31,2023-11-01,2023-11-30,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.027644363416957106,0.013033861582588117,0.2014792917989415,8.833173254758757,1.0,0.0,2023-10-30,2023-10-30,Naive Sentiment
2023-11-30,2023-12-01,2023-12-29,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,0.04938889527378578,0.011437184660309938,0.1978441150128863,8.752417632673223,0.9999999999999998,0.0,2023-11-29,2023-11-29,Naive Sentiment
2020-12-31,2021-01-04,2021-01-29,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,,0.04621803391410248,0.04339661024845616,44.26881049195055,1.0,0.0,2020-12-30,2020-12-30,Coverage-Aware Rank Sentiment
2021-01-29,2021-02-01,2021-02-26,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.068621694578985,0.048033712258508415,0.03952005175320101,43.21289478705467,0.9999999999999998,0.0,2021-01-28,2021-01-28,Coverage-Aware Rank Sentiment
2021-02-26,2021-03-01,2021-03-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.06030410157490323,0.05034114527327364,0.044886695372398616,44.49819921237817,1.0,0.0,2021-02-25,2021-02-25,Coverage-Aware Rank Sentiment
2021-03-31,2021-04-01,2021-04-30,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.07091117772635631,0.04633282888903727,0.04045103996500971,45.15913300589073,1.0000000000000002,0.0,2021-03-30,2021-03-30,Coverage-Aware Rank Sentiment
2021-04-30,2021-05-03,2021-05-28,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.08122001957336702,0.05127416407915231,0.04385571910962846,43.98084377315403,1.0,0.0,2021-04-29,2021-04-29,Coverage-Aware Rank Sentiment
2021-05-28,2021-06-01,2021-06-30,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.0658334997233459,0.05063397867687613,0.0410149916133218,43.213841488421274,1.0000000000000004,0.0,2021-05-27,2021-05-27,Coverage-Aware Rank Sentiment
2021-06-30,2021-07-01,2021-07-30,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.0914272859060913,0.046166350606469134,0.0357061650971651,46.49771067957283,1.0,0.0,2021-06-29,2021-06-29,Coverage-Aware Rank Sentiment
2021-07-30,2021-08-02,2021-08-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.07283978384928722,0.051997681156115534,0.04429851071648484,44.586446550087224,1.0,0.0,2021-07-29,2021-07-29,Coverage-Aware Rank Sentiment
2021-08-31,2021-09-01,2021-09-30,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.04418134623439761,0.04125786644188131,0.03934800147497361,44.579137374644006,0.9999999999999998,0.0,2021-08-30,2021-08-30,Coverage-Aware Rank Sentiment
2021-09-30,2021-10-01,2021-10-29,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.05206404590695592,0.047253162204131255,0.04260773860084325,44.27006928747409,0.9999999999999999,0.0,2021-09-29,2021-09-29,Coverage-Aware Rank Sentiment
2021-10-29,2021-11-01,2021-11-30,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.057309577073323,0.04818364951500176,0.03931645973307476,45.09196582458325,1.0,0.0,2021-10-28,2021-10-28,Coverage-Aware Rank Sentiment
2021-11-30,2021-12-01,2021-12-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.04860575399160444,0.052842208617633536,0.0400990623272822,44.648095292811455,0.9999999999999999,0.0,2021-11-29,2021-11-29,Coverage-Aware Rank Sentiment
2021-12-31,2022-01-03,2022-01-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.05946415939228863,0.042302947279084124,0.03669338378722882,44.92389582040213,0.9999999999999999,0.0,2021-12-30,2021-12-30,Coverage-Aware Rank Sentiment
2022-01-31,2022-02-01,2022-02-28,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.09276279257940757,0.06095601876385595,0.038151403207350776,45.51667567080402,1.0000000000000002,0.0,2022-01-28,2022-01-28,Coverage-Aware Rank Sentiment
2022-02-28,2022-03-01,2022-03-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.09834702876068499,0.05505162584706721,0.03722356614486545,45.709467215385786,1.0,0.0,2022-02-25,2022-02-25,Coverage-Aware Rank Sentiment
2022-03-31,2022-04-01,2022-04-29,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.06720703739877143,0.04537506909964387,0.0365075619932011,45.642236709650234,1.0,0.0,2022-03-30,2022-03-30,Coverage-Aware Rank Sentiment
2022-04-29,2022-05-02,2022-05-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.04157568968272654,0.05592558617752328,0.03858718149266445,45.023845766034675,1.0000000000000002,0.0,2022-04-28,2022-04-28,Coverage-Aware Rank Sentiment
2022-05-31,2022-06-01,2022-06-30,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.07545969519188532,0.051695147863679514,0.040833095495187884,45.14727651964874,0.9999999999999999,0.0,2022-05-27,2022-05-27,Coverage-Aware Rank Sentiment
2022-06-30,2022-07-01,2022-07-29,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.08908089169139193,0.05166880372246802,0.04200081222263364,44.69919456221106,1.0,0.0,2022-06-29,2022-06-29,Coverage-Aware Rank Sentiment
2022-07-29,2022-08-01,2022-08-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.057997816696061244,0.0539421398591307,0.04115536960961159,43.87745160384382,1.0,0.0,2022-07-28,2022-07-28,Coverage-Aware Rank Sentiment
2022-08-31,2022-09-01,2022-09-30,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.0738652262901728,0.05254068831045316,0.04413484835457368,44.6800805489543,0.9999999999999997,0.0,2022-08-30,2022-08-30,Coverage-Aware Rank Sentiment
2022-09-30,2022-10-03,2022-10-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.03964958242218557,0.04462710936304559,0.04134156143458177,44.29992457350086,1.0000000000000002,0.0,2022-09-29,2022-09-29,Coverage-Aware Rank Sentiment
2022-10-31,2022-11-01,2022-11-30,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.07089840510572806,0.0491563278700481,0.03682799314684007,44.55498016205321,1.0,0.0,2022-10-28,2022-10-28,Coverage-Aware Rank Sentiment
2022-11-30,2022-12-01,2022-12-30,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.04019980899865406,0.03951256367987813,0.037715870878118875,44.4430915042543,1.0000000000000004,0.0,2022-11-29,2022-11-29,Coverage-Aware Rank Sentiment
2022-12-30,2023-01-03,2023-01-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.06894225310026204,0.05354201902900873,0.040078233497912674,44.71194251229271,0.9999999999999997,0.0,2022-12-29,2022-12-29,Coverage-Aware Rank Sentiment
2023-01-31,2023-02-01,2023-02-28,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.08089347741395556,0.06040402390659362,0.041967161793220555,44.50070508159689,0.9999999999999998,0.0,2023-01-30,2023-01-30,Coverage-Aware Rank Sentiment
2023-02-28,2023-03-01,2023-03-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.08423978389317668,0.060544056442102465,0.037570012317435356,44.01516799654897,0.9999999999999999,0.0,2023-02-27,2023-02-27,Coverage-Aware Rank Sentiment
2023-03-31,2023-04-03,2023-04-28,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.08679656320609672,0.05586169722962046,0.03507592807423148,46.114814854584544,0.9999999999999999,0.0,2023-03-30,2023-03-30,Coverage-Aware Rank Sentiment
2023-04-28,2023-05-01,2023-05-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.06140932597636987,0.055393456249885425,0.034667132473509825,45.738195678909996,0.9999999999999999,0.0,2023-04-27,2023-04-27,Coverage-Aware Rank Sentiment
2023-05-31,2023-06-01,2023-06-30,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.115324292557933,0.06446627880475811,0.04177971056046572,43.628076250951636,0.9999999999999998,0.0,2023-05-30,2023-05-30,Coverage-Aware Rank Sentiment
2023-06-30,2023-07-03,2023-07-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.07459884277522295,0.06397815571904612,0.03912907049929231,44.73274452494976,0.9999999999999999,0.0,2023-06-29,2023-06-29,Coverage-Aware Rank Sentiment
2023-07-31,2023-08-01,2023-08-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.0866805437741145,0.05985554890986118,0.03694460324419841,46.16126765142189,1.0,0.0,2023-07-28,2023-07-28,Coverage-Aware Rank Sentiment
2023-08-31,2023-09-01,2023-09-29,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.06400812474764346,0.05426207708743493,0.04295565470051488,45.399992927532764,1.0000000000000002,0.0,2023-08-30,2023-08-30,Coverage-Aware Rank Sentiment
2023-09-29,2023-10-02,2023-10-31,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.07328137591948639,0.05699580867341833,0.04039549913971582,45.25914808532925,1.0,0.0,2023-09-28,2023-09-28,Coverage-Aware Rank Sentiment
2023-10-31,2023-11-01,2023-11-30,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.06476714638795696,0.051825128583002075,0.037737277045646174,44.644956157685556,0.9999999999999999,0.0,2023-10-30,2023-10-30,Coverage-Aware Rank Sentiment
2023-11-30,2023-12-01,2023-12-29,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,0.10039755984088386,0.06137603203364159,0.0364733281491897,46.17583445078179,1.0,0.0,2023-11-29,2023-11-29,Coverage-Aware Rank Sentiment
2020-12-31,2021-01-04,2021-01-29,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,,0.03793181449150121,0.04534469928984114,44.14875764180655,0.9999999999999999,0.0,2020-12-30,2020-12-30,Naive Sentiment
2021-01-29,2021-02-01,2021-02-26,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.05287047612322156,0.03294898742374304,0.03868275172222061,44.10972093429776,0.9999999999999999,0.0,2021-01-28,2021-01-28,Naive Sentiment
2021-02-26,2021-03-01,2021-03-31,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.04710668142228234,0.03152161840861481,0.04032908293003298,44.92112381938417,1.0,0.0,2021-02-25,2021-02-25,Naive Sentiment
2021-03-31,2021-04-01,2021-04-30,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.05496481647069448,0.04716554823778182,0.03951004933201256,45.45660446648351,1.0000000000000004,0.0,2021-03-30,2021-03-30,Naive Sentiment
2021-04-30,2021-05-03,2021-05-28,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.04935686826824665,0.026068029262233505,0.03911878829061038,45.011876856300624,0.9999999999999998,0.0,2021-04-29,2021-04-29,Naive Sentiment
2021-05-28,2021-06-01,2021-06-30,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.04626070742462199,0.03664952109255568,0.04015978750056667,43.8915130400111,1.0,0.0,2021-05-27,2021-05-27,Naive Sentiment
2021-06-30,2021-07-01,2021-07-30,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.06619375940366526,0.04936569768599269,0.0339237671801991,46.56708361518799,0.9999999999999999,0.0,2021-06-29,2021-06-29,Naive Sentiment
2021-07-30,2021-08-02,2021-08-31,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.05362725993937186,0.030939736716809555,0.0402024373073053,45.13413613269863,0.9999999999999997,0.0,2021-07-29,2021-07-29,Naive Sentiment
2021-08-31,2021-09-01,2021-09-30,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.03133534962395672,0.036762631248091024,0.03793850969957646,44.50829875913824,1.0,0.0,2021-08-30,2021-08-30,Naive Sentiment
2021-09-30,2021-10-01,2021-10-29,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.04141313064556182,0.03848399212811449,0.041020946448495466,44.63319652805883,1.0000000000000002,0.0,2021-09-29,2021-09-29,Naive Sentiment
2021-10-29,2021-11-01,2021-11-30,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.045591321680449284,0.021859644739747934,0.035906657990855184,45.66469196617679,0.9999999999999999,0.0,2021-10-28,2021-10-28,Naive Sentiment
2021-11-30,2021-12-01,2021-12-31,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.037504604295196114,0.032927643356216625,0.038412347907332604,45.41404266131437,1.0000000000000002,0.0,2021-11-29,2021-11-29,Naive Sentiment
2021-12-31,2022-01-03,2022-01-31,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.044273289241311034,0.0270338870375618,0.036118613456057484,45.36038491832602,1.0,0.0,2021-12-30,2021-12-30,Naive Sentiment
2022-01-31,2022-02-01,2022-02-28,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.06385998064213293,0.04873151219896166,0.038941946593510586,45.661124981450335,1.0000000000000002,0.0,2022-01-28,2022-01-28,Naive Sentiment
2022-02-28,2022-03-01,2022-03-31,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.06483716747701593,0.023050653785496235,0.03678722415696329,45.54011477733817,1.0,0.0,2022-02-25,2022-02-25,Naive Sentiment
2022-03-31,2022-04-01,2022-04-29,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.044645410120542336,0.03540645147986383,0.03650260416064953,45.52592522786681,0.9999999999999999,0.0,2022-03-30,2022-03-30,Naive Sentiment
2022-04-29,2022-05-02,2022-05-31,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.0389701979749712,0.024741835102378297,0.03653661978586899,45.462944580259816,0.9999999999999998,0.0,2022-04-28,2022-04-28,Naive Sentiment
2022-05-31,2022-06-01,2022-06-30,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.0568453644142436,0.05366120999054356,0.03948237073037511,45.154650701841284,1.0,0.0,2022-05-27,2022-05-27,Naive Sentiment
2022-06-30,2022-07-01,2022-07-29,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.08188429239444794,0.04282689807848867,0.040655543519432416,45.066493498687514,1.0,0.0,2022-06-29,2022-06-29,Naive Sentiment
2022-07-29,2022-08-01,2022-08-31,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.05140261852154678,0.03391743618517937,0.03995338618576585,44.738814082167856,0.9999999999999998,0.0,2022-07-28,2022-07-28,Naive Sentiment
2022-08-31,2022-09-01,2022-09-30,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.05433705276995772,0.03738047709278701,0.039195188567772855,45.36881844226536,1.0,0.0,2022-08-30,2022-08-30,Naive Sentiment
2022-09-30,2022-10-03,2022-10-31,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.041705353982669294,0.029946698219583893,0.038813016493922284,45.07516910441528,0.9999999999999998,0.0,2022-09-29,2022-09-29,Naive Sentiment
2022-10-31,2022-11-01,2022-11-30,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.04797148573333015,0.02899948280044428,0.03533679162560722,45.34607718322573,0.9999999999999999,0.0,2022-10-28,2022-10-28,Naive Sentiment
2022-11-30,2022-12-01,2022-12-30,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.031577159900414764,0.03404322426755885,0.03723930241631567,45.02620590752706,1.0000000000000002,0.0,2022-11-29,2022-11-29,Naive Sentiment
2022-12-30,2023-01-03,2023-01-31,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.046766512620560786,0.02965511935868355,0.03780516853767788,45.32037752795789,0.9999999999999999,0.0,2022-12-29,2022-12-29,Naive Sentiment
2023-01-31,2023-02-01,2023-02-28,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.04651355601727126,0.021721536299806075,0.03679129055878483,45.51025129545814,0.9999999999999999,0.0,2023-01-30,2023-01-30,Naive Sentiment
2023-02-28,2023-03-01,2023-03-31,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.04456635744196178,0.032284163801153704,0.035679963667164825,45.156015720391984,1.0,0.0,2023-02-27,2023-02-27,Naive Sentiment
2023-03-31,2023-04-03,2023-04-28,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.05234196156920556,0.02563835155625796,0.03667259497996017,46.15094839946045,1.0,0.0,2023-03-30,2023-03-30,Naive Sentiment
2023-04-28,2023-05-01,2023-05-31,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.02842076006508154,0.020954333418853346,0.03445101279410403,45.96743554840822,1.0,0.0,2023-04-27,2023-04-27,Naive Sentiment
2023-05-31,2023-06-01,2023-06-30,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.06453779244157219,0.02981201075949297,0.0379736596583976,45.083602086184044,0.9999999999999999,0.0,2023-05-30,2023-05-30,Naive Sentiment
2023-06-30,2023-07-03,2023-07-31,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.045583885521056626,0.03914449354755575,0.03808555625077722,45.06845532451156,1.0,0.0,2023-06-29,2023-06-29,Naive Sentiment
2023-07-31,2023-08-01,2023-08-31,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.05498537007360286,0.05165242155413877,0.03501284739164312,46.04110199964729,1.0,0.0,2023-07-28,2023-07-28,Naive Sentiment
2023-08-31,2023-09-01,2023-09-29,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,0.05571447206633962,0.019524225750639605,0.03822587243652516,45.882264985395885,1.0,0.0,2023-08-30,2023-08-30,Naive Sentiment
